Jeff Malone,6.1
Cliff Robinson,5.6
Dan Roundfield,5.1
Gus Williams,2.8
Manute Bol,3.9
Charles Jones,3.2
Jeff Ruland,3.5
Darren Daye,2.4
Tom McMillen,1.2
Dudley Bradley,1.0
Leon Wood,0.6
Kevin McKenna,0.7
Frank Johnson,0.5
Kenny Green,0.1
Perry Moss,0.0
Freeman Williams,-0.1
Ennis Whatley,0.0
George Johnson,0.0
Claude Gregory,0.0
