Reggie Miller,12.0
Mark Jackson,7.5
Antonio Davis,7.4
Chris Mullin,7.6
Dale Davis,7.1
Rik Smits,6.1
Jalen Rose,3.3
Travis Best,3.3
Derrick McKey,2.1
Fred Hoiberg,2.3
Austin Croshere,0.0
Mark Pope,0.0
Mark West,0.0
Etdrick Bohannon,-0.1
