George Mikan,14.6
Slater Martin,8.2
Vern Mikkelsen,12.0
Jim Pollard,4.6
Pep Saul,4.2
Bob Harrison,2.9
Lew Hitch,2.2
Whitey Skoog,1.9
Jim Holstein,1.8
Howie Schultz,0.6
