Otis Birdsong,8.6
Phil Ford,6.1
Sam Lacey,5.6
Scott Wedman,7.1
Reggie King,6.2
Bill Robinzine,5.5
Ernie Grunfeld,2.5
Billy McKinney,2.7
Len Elmore,1.5
Gus Gerard,1.9
Mike Green,0.4
Marlon Redmond,0.3
Tom Burleson,-0.1
Terry Crosby,0.0
