John Salmons,3.7
Brad Miller,6.5
Mikki Moore,4.6
Kevin Martin,8.4
Metta World Peace,4.7
Francisco Garcia,4.2
Beno Udrih,2.4
Spencer Hawes,0.6
Quincy Douby,0.0
Mike Bibby,0.3
Anthony Johnson,0.2
Shelden Williams,0.7
Kenny Thomas,-0.3
Dahntay Jones,0.4
Justin Williams,0.2
Darryl Watkins,-0.2
Orien Greene,-0.2
Shareef Abdur-Rahim,0.0
Lorenzen Wright,-0.1
