Rashard Lewis,9.5
Dwight Howard,13.8
Hedo Turkoglu,7.3
Courtney Lee,4.4
Anthony Johnson,2.8
Mickael Pietrus,3.0
Jameer Nelson,6.0
Tony Battie,2.8
J.J. Redick,2.3
Rafer Alston,2.4
Marcin Gortat,3.3
Keith Bogans,1.5
Brian Cook,0.1
Tyronn Lue,0.3
Jeremy Richardson,-0.2
Adonal Foyle,0.3
