Wilt Chamberlain,18.8
Paul Arizin,9.7
Guy Rodgers,4.8
Tom Gola,6.8
Andy Johnson,0.3
Al Attles,1.9
Ed Conlin,0.5
Joe Graboski,0.0
Vern Hatton,-0.5
Joe Ruklick,-0.2
Pickles Kennedy,-0.1
