Rick Barry,14.4
Nate Thurmond,7.2
Paul Neumann,5.8
Fred Hetzel,2.9
Tom Meschery,3.1
Jeff Mullins,4.5
Al Attles,3.5
Jim King,3.5
Clyde Lee,2.1
Bud Olsen,0.5
Joe Ellis,0.4
Bob Warlick,-0.3
George Lee,0.1
