Dominique Wilkins,10.4
Moses Malone,10.7
Reggie Theus,5.9
Doc Rivers,8.5
Cliff Levingston,5.5
John Battle,3.2
Jon Koncak,3.7
Antoine Carr,3.3
Spud Webb,2.2
Ray Tolbert,0.0
Dudley Bradley,0.0
Duane Ferrell,0.4
Pace Mannion,-0.1
