Bob Pettit,14.3
John Barnhill,4.6
Lenny Wilkens,4.0
Zelmo Beaty,5.2
Chico Vaughn,3.4
Mike Farmer,3.2
Cliff Hagan,6.5
Phil Jordon,0.7
Barney Cable,1.8
Bob Duffy,0.1
Bill Bridges,0.6
Woody Sauldsberry,-0.4
Bevo Nordmann,0.5
Nick Mantis,0.0
Gene Tormohlen,0.1
