Larry Bird,9.5
Kevin McHale,11.1
Reggie Lewis,6.7
Robert Parish,7.8
Dennis Johnson,3.8
Joe Kleine,2.3
Jim Paxson,1.4
John Bagley,1.1
Ed Pinckney,2.9
Kevin Gamble,1.9
Michael Smith,0.7
Charles Smith,1.1
Kelvin Upshaw,-0.2
