Avery Johnson,3.4
Vinny Del Negro,3.1
Vernon Maxwell,0.0
Dominique Wilkins,3.4
Will Perdue,4.4
Carl Herrera,0.1
Greg Anderson,2.2
Cory Alexander,1.1
Sean Elliott,1.5
Monty Williams,1.2
Jamie Feick,0.2
Charles Smith,0.0
David Robinson,0.7
Stephen Howard,0.2
Jason Sasser,0.0
Tim Kempton,-0.2
Joe Courtney,-0.1
Gaylon Nickerson,0.1
Devin Gray,-0.2
Darrin Hancock,0.0
