Rich Kelley,8.6
Jim McElroy,4.9
Gail Goodrich,2.2
Pete Maravich,0.1
Truck Robinson,4.1
James Hardy,1.3
Aaron James,1.7
Paul Griffin,1.6
Spencer Haywood,2.7
Tommie Green,-0.3
Joe Meriweather,0.9
Ira Terrell,0.3
Marty Byrnes,0.4
Ron Lee,-0.2
Gus Bailey,0.0
