Adrian Dantley,12.6
Rickey Green,5.7
Darrell Griffith,2.1
Jeff Wilkins,1.0
James Hardy,2.5
Ben Poquette,3.4
Danny Schayes,1.7
Carl Nicks,-0.3
John Duren,-0.3
Bill Robinzine,-0.2
Howard Wood,0.3
Bobby Cattage,0.2
Sam Worthen,0.0
