Elton Brand,14.8
Cuttino Mobley,5.3
Sam Cassell,7.6
Chris Kaman,6.1
Shaun Livingston,1.3
Quinton Ross,1.6
Daniel Ewing,0.3
Corey Maggette,3.0
Vladimir Radmanovic,2.3
James Singleton,2.3
Chris Wilcox,1.6
Zeljko Rebraca,0.7
Walter McCarty,0.0
Boniface N'Dong,0.2
Yaroslav Korolev,0.0
Howard Eisley,0.1
Vin Baker,0.1
Anthony Goldwire,-0.1
