Jamaal Magloire,7.6
P.J. Brown,8.1
Baron Davis,7.5
Darrell Armstrong,5.3
David Wesley,2.8
George Lynch,2.5
Stacey Augmon,1.6
Robert Traylor,2.5
David West,2.8
Steve Smith,1.9
Jamal Mashburn,0.7
Sean Rooks,-0.1
Shammond Williams,0.1
Bryce Drew,-0.2
Maurice Carter,0.0
Tierre Brown,-0.2
