Gene Shue,5.6
Bailey Howell,10.7
Don Ohl,4.5
Ray Scott,2.5
Bob Ferry,4.9
Walter Dukes,3.3
George Lee,1.7
Jackie Moreland,2.6
Willie Jones,-0.1
Johnny Egan,1.3
Chuck Noble,-0.5
Shellie McMillon,-0.2
