Goran Dragic,5.7
Luis Scola,4.4
Jared Dudley,4.8
P.J. Tucker,2.9
Marcin Gortat,3.4
Markieff Morris,1.7
Michael Beasley,-1.5
Shannon Brown,1.2
Jermaine O'Neal,2.0
Wesley Johnson,0.0
Sebastian Telfair,0.7
Kendall Marshall,-0.2
Marcus Morris,-0.2
Hamed Haddadi,0.0
Diante Garrett,-0.2
Luke Zeller,-0.1
