Gary Payton,11.7
Detlef Schrempf,12.9
Shawn Kemp,10.6
Sam Perkins,8.5
Kendall Gill,4.6
Nate McMillan,5.1
Vincent Askew,4.6
Sarunas Marciulionis,2.3
Ervin Johnson,1.3
Bill Cartwright,0.2
Byron Houston,0.5
Steve Scheffler,0.4
Dontonio Wingfield,0.0
Rich King,-0.1
