Larry Jones,11.8
Willie Murrell,7.0
Wayne Hightower,5.8
Grant Simmons,5.0
Byron Beck,5.7
Tom Hoover,4.4
Julian Hammond,5.1
Tommie Bowens,1.1
Lonnie Wright,1.7
Willis Thomas,0.8
Chuck Gardner,1.0
Jeffrey Congdon,0.1
Richard Moore,0.0
John Morrison,-0.1
R.B. Lynam,0.0
Ron Horn,0.0
