Paul Seymour,8.7
Dolph Schayes,13.1
George King,8.1
Red Rocha,6.5
Earl Lloyd,2.9
Noble Jorgensen,1.8
Bill Gabor,2.8
Wally Osterkorn,1.4
Bob Lochmueller,0.5
Al Cervi,2.1
Bill Calhoun,0.3
Jim Brasco,-0.3
