Archie Clark,11.4
Billy Cunningham,10.0
Hal Greer,5.1
Jim Washington,6.7
Luke Jackson,1.4
Bailey Howell,5.0
Dennis Awtrey,3.1
Wali Jones,0.5
Fred Foster,0.5
Connie Dierking,0.6
Freddie Crawford,0.2
Bud Ogden,0.0
Cliff Anderson,0.0
Al Henry,0.0
Matt Guokas,0.0
