LeBron James,14.5
Chris Bosh,6.9
Mario Chalmers,4.3
Dwyane Wade,7.7
Udonis Haslem,3.5
Shane Battier,3.3
Joel Anthony,3.4
Norris Cole,0.0
Mike Miller,1.8
James Jones,1.7
Terrel Harris,0.1
Dexter Pittman,0.6
Ronny Turiaf,0.7
Juwan Howard,-0.3
Eddy Curry,-0.1
Mickell Gladness,0.0
